SCLK,LMST,LTST,HORIZONTAL_WIND_SPEED,HORIZONTAL_WIND_SPEED_UNCERTAINTY,VERTICAL_WIND_SPEED,VERTICAL_WIND_SPEED_UNCERTAINTY,WIND_DIRECTION,WIND_DIRECTION_UNCERTAINTY,BOTH_BOOMS_USED_FOR_RETRIEVAL,ROVER_STILL
672620482,00064M12:05:48.322,0064 11:50:51,4.92,,,,91.23,,,1
672620482.5,00064M12:05:48.808,0064 11:50:51,5.38,,,,96.23,,,1
672620483,00064M12:05:49.295,0064 11:50:51,5.15,,,,101.23,,,1
672620483.5,00064M12:05:49.782,0064 11:50:52,4.58,,,,101.23,,,1
672620484,00064M12:05:50.268,0064 11:50:52,5.84,,,,96.23,,,1
672620484.5,00064M12:05:50.755,0064 11:50:53,5.03,,,,96.23,,,1
672620485,00064M12:05:51.242,0064 11:50:53,5.43,,,,101.23,,,1
672620485.5,00064M12:05:51.728,0064 11:50:54,4.99,,,,101.23,,,1
672620486,00064M12:05:52.215,0064 11:50:54,5.45,,,,101.23,,,1
672620486.5,00064M12:05:52.701,0064 11:50:55,5.05,,,,101.23,,,1
672620487,00064M12:05:53.188,0064 11:50:55,4.55,,,,101.23,,,1
672620487.5,00064M12:05:53.675,0064 11:50:56,5.40,,,,106.23,,,1
672620488,00064M12:05:54.161,0064 11:50:56,5.59,,,,106.23,,,1
672620488.5,00064M12:05:54.648,0064 11:50:57,6.05,,,,111.23,,,1
672620489,00064M12:05:55.135,0064 11:50:57,6.03,,,,111.23,,,1
672620489.5,00064M12:05:55.621,0064 11:50:58,6.25,,,,111.23,,,1
672620490,00064M12:05:56.108,0064 11:50:58,6.29,,,,111.23,,,1
672620490.5,00064M12:05:56.594,0064 11:50:59,5.86,,,,106.23,,,1
672620491,00064M12:05:57.081,0064 11:50:59,5.26,,,,106.23,,,1
672620491.5,00064M12:05:57.568,0064 11:51:00,5.66,,,,111.23,,,1
672620492,00064M12:05:58.054,0064 11:51:00,5.71,,,,116.23,,,1
672620492.5,00064M12:05:58.541,0064 11:51:01,5.31,,,,116.23,,,1
672620493,00064M12:05:59.028,0064 11:51:01,5.56,,,,121.23,,,1
672620493.5,00064M12:05:59.514,0064 11:51:02,5.99,,,,116.23,,,1
672620494,00064M12:06:00.001,0064 11:51:02,5.51,,,,121.23,,,1
672620494.5,00064M12:06:00.487,0064 11:51:03,5.57,,,,121.23,,,1
672620495,00064M12:06:00.974,0064 11:51:03,5.20,,,,121.23,,,1
672620495.5,00064M12:06:01.461,0064 11:51:04,4.75,,,,116.23,,,1
672620496,00064M12:06:01.947,0064 11:51:04,4.76,,,,111.23,,,1
672620496.5,00064M12:06:02.434,0064 11:51:05,6.14,,,,106.23,,,1
672620497,00064M12:06:02.921,0064 11:51:05,5.45,,,,106.23,,,1
672620497.5,00064M12:06:03.407,0064 11:51:06,4.68,,,,111.23,,,1
672620498,00064M12:06:03.894,0064 11:51:06,5.15,,,,111.23,,,1
672620498.5,00064M12:06:04.380,0064 11:51:07,5.54,,,,111.23,,,1
672620499,00064M12:06:04.867,0064 11:51:07,4.93,,,,116.23,,,1
672620499.5,00064M12:06:05.354,0064 11:51:08,6.03,,,,116.23,,,1
672620500,00064M12:06:05.840,0064 11:51:08,6.05,,,,111.23,,,1
672620500.5,00064M12:06:06.327,0064 11:51:09,5.53,,,,106.23,,,1
672620501,00064M12:06:06.814,0064 11:51:09,5.64,,,,111.23,,,1
672620501.5,00064M12:06:07.300,0064 11:51:09,5.45,,,,111.23,,,1
672620502,00064M12:06:07.787,0064 11:51:10,6.24,,,,116.23,,,1
672620502.5,00064M12:06:08.273,0064 11:51:10,6.29,,,,111.23,,,1
672620503,00064M12:06:08.760,0064 11:51:11,6.41,,,,116.23,,,1
672620503.5,00064M12:06:09.247,0064 11:51:11,6.11,,,,116.23,,,1
672620504,00064M12:06:09.733,0064 11:51:12,5.53,,,,121.23,,,1
672620504.5,00064M12:06:10.220,0064 11:51:12,6.30,,,,116.23,,,1
672620505,00064M12:06:10.707,0064 11:51:13,5.87,,,,116.23,,,1
672620505.5,00064M12:06:11.193,0064 11:51:13,6.18,,,,116.23,,,1
672620506,00064M12:06:11.680,0064 11:51:14,6.05,,,,116.23,,,1
672620506.5,00064M12:06:12.166,0064 11:51:14,5.02,,,,121.23,,,1
672620507,00064M12:06:12.653,0064 11:51:15,5.01,,,,121.23,,,1
672620507.5,00064M12:06:13.140,0064 11:51:15,5.92,,,,116.23,,,1
672620508,00064M12:06:13.626,0064 11:51:16,5.78,,,,116.23,,,1
672620508.5,00064M12:06:14.113,0064 11:51:16,5.88,,,,116.23,,,1
672620509,00064M12:06:14.600,0064 11:51:17,5.38,,,,116.23,,,1
672620509.5,00064M12:06:15.086,0064 11:51:17,5.33,,,,116.23,,,1
672620510,00064M12:06:15.573,0064 11:51:18,5.39,,,,116.23,,,1
672620510.5,00064M12:06:16.059,0064 11:51:18,5.17,,,,116.23,,,1
672620511,00064M12:06:16.546,0064 11:51:19,4.95,,,,116.23,,,1
672620511.5,00064M12:06:17.033,0064 11:51:19,5.63,,,,116.23,,,1
672620512,00064M12:06:17.519,0064 11:51:20,6.60,,,,111.23,,,1
672620512.5,00064M12:06:18.006,0064 11:51:20,5.88,,,,111.23,,,1
672620513,00064M12:06:18.493,0064 11:51:21,5.98,,,,111.23,,,1
672620513.5,00064M12:06:18.979,0064 11:51:21,5.52,,,,116.23,,,1
672620514,00064M12:06:19.466,0064 11:51:22,5.58,,,,111.23,,,1
672620514.5,00064M12:06:19.952,0064 11:51:22,5.14,,,,116.23,,,1
672620515,00064M12:06:20.439,0064 11:51:23,5.41,,,,116.23,,,1
672620515.5,00064M12:06:20.926,0064 11:51:23,4.94,,,,126.23,,,1
672620516,00064M12:06:21.412,0064 11:51:24,6.23,,,,121.23,,,1
672620516.5,00064M12:06:21.899,0064 11:51:24,6.23,,,,126.23,,,1
672620517,00064M12:06:22.386,0064 11:51:25,5.55,,,,121.23,,,1
672620517.5,00064M12:06:22.872,0064 11:51:25,5.65,,,,116.23,,,1
672620518,00064M12:06:23.359,0064 11:51:26,5.51,,,,111.23,,,1
672620518.5,00064M12:06:23.845,0064 11:51:26,6.02,,,,106.23,,,1
672620519,00064M12:06:24.332,0064 11:51:27,6.23,,,,106.23,,,1
672620519.5,00064M12:06:24.819,0064 11:51:27,6.40,,,,106.23,,,1
672620520,00064M12:06:25.305,0064 11:51:28,6.19,,,,106.23,,,1
672620520.5,00064M12:06:25.792,0064 11:51:28,6.01,,,,106.23,,,1
672620521,00064M12:06:26.279,0064 11:51:28,5.75,,,,101.23,,,1
672620521.5,00064M12:06:26.765,0064 11:51:29,5.71,,,,106.23,,,1
672620522,00064M12:06:27.252,0064 11:51:29,4.61,,,,106.23,,,1
672620522.5,00064M12:06:27.738,0064 11:51:30,5.10,,,,101.23,,,1
672620523,00064M12:06:28.225,0064 11:51:30,5.10,,,,101.23,,,1
672620523.5,00064M12:06:28.712,0064 11:51:31,4.51,,,,106.23,,,1
672620524,00064M12:06:29.198,0064 11:51:31,4.58,,,,101.23,,,1
672620524.5,00064M12:06:29.685,0064 11:51:32,4.24,,,,106.23,,,1
672620525,00064M12:06:30.172,0064 11:51:32,5.27,,,,111.23,,,1
672620525.5,00064M12:06:30.658,0064 11:51:33,6.29,,,,111.23,,,1
672620526,00064M12:06:31.145,0064 11:51:33,5.69,,,,106.23,,,1
672620526.5,00064M12:06:31.631,0064 11:51:34,5.13,,,,106.23,,,1
672620527,00064M12:06:32.118,0064 11:51:34,4.89,,,,106.23,,,1
672620527.5,00064M12:06:32.605,0064 11:51:35,5.42,,,,111.23,,,1
672620528,00064M12:06:33.091,0064 11:51:35,5.16,,,,101.23,,,1
672620528.5,00064M12:06:33.578,0064 11:51:36,5.44,,,,106.23,,,1
672620529,00064M12:06:34.065,0064 11:51:36,5.88,,,,96.23,,,1
672620529.5,00064M12:06:34.551,0064 11:51:37,4.37,,,,111.23,,,1
672620530,00064M12:06:35.038,0064 11:51:37,4.71,,,,116.23,,,1
672620530.5,00064M12:06:35.524,0064 11:51:38,4.80,,,,116.23,,,1
672620531,00064M12:06:36.011,0064 11:51:38,4.90,,,,116.23,,,1
672620531.5,00064M12:06:36.498,0064 11:51:39,4.48,,,,116.23,,,1
672620532,00064M12:06:36.984,0064 11:51:39,5.43,,,,111.23,,,1
672620532.5,00064M12:06:37.471,0064 11:51:40,5.39,,,,106.23,,,1
672620533,00064M12:06:37.958,0064 11:51:40,4.65,,,,106.23,,,1
672620533.5,00064M12:06:38.444,0064 11:51:41,4.53,,,,116.23,,,1
672620534,00064M12:06:38.931,0064 11:51:41,4.61,,,,116.23,,,1
672620534.5,00064M12:06:39.417,0064 11:51:42,5.03,,,,116.23,,,1
672620535,00064M12:06:39.904,0064 11:51:42,5.75,,,,106.23,,,1
672620535.5,00064M12:06:40.391,0064 11:51:43,5.14,,,,111.23,,,1
672620536,00064M12:06:40.877,0064 11:51:43,5.75,,,,111.23,,,1
672620536.5,00064M12:06:41.364,0064 11:51:44,5.75,,,,116.23,,,1
672620537,00064M12:06:41.851,0064 11:51:44,5.02,,,,111.23,,,1
672620537.5,00064M12:06:42.337,0064 11:51:45,4.35,,,,106.23,,,1
672620538,00064M12:06:42.824,0064 11:51:45,4.06,,,,111.23,,,1
672620538.5,00064M12:06:43.310,0064 11:51:46,3.98,,,,111.23,,,1
672620539,00064M12:06:43.797,0064 11:51:46,3.58,,,,111.23,,,1
672620539.5,00064M12:06:44.284,0064 11:51:46,4.15,,,,116.23,,,1
672620540,00064M12:06:44.770,0064 11:51:47,3.74,,,,121.23,,,1
672620540.5,00064M12:06:45.257,0064 11:51:47,3.92,,,,126.23,,,1
672620541,00064M12:06:45.744,0064 11:51:48,4.19,,,,126.23,,,1
672620541.5,00064M12:06:46.230,0064 11:51:48,4.11,,,,126.23,,,1
672620542,00064M12:06:46.717,0064 11:51:49,4.29,,,,126.23,,,1
672620542.5,00064M12:06:47.203,0064 11:51:49,4.24,,,,126.23,,,1
672620543,00064M12:06:47.690,0064 11:51:50,4.08,,,,121.23,,,1
672620543.5,00064M12:06:48.177,0064 11:51:50,4.23,,,,121.23,,,1
672620544,00064M12:06:48.663,0064 11:51:51,4.02,,,,126.23,,,1
672620544.5,00064M12:06:49.150,0064 11:51:51,3.43,,,,136.23,,,1
672620545,00064M12:06:49.637,0064 11:51:52,3.87,,,,131.23,,,1
672620545.5,00064M12:06:50.123,0064 11:51:52,3.88,,,,121.23,,,1
672620546,00064M12:06:50.610,0064 11:51:53,4.15,,,,121.23,,,1
672620546.5,00064M12:06:51.097,0064 11:51:53,3.46,,,,121.23,,,1
672620547,00064M12:06:51.583,0064 11:51:54,3.99,,,,121.23,,,1
672620547.5,00064M12:06:52.070,0064 11:51:54,3.89,,,,121.23,,,1
672620548,00064M12:06:52.556,0064 11:51:55,3.94,,,,116.23,,,1
672620548.5,00064M12:06:53.043,0064 11:51:55,3.42,,,,121.23,,,1
672620549,00064M12:06:53.530,0064 11:51:56,3.48,,,,121.23,,,1
672620549.5,00064M12:06:54.016,0064 11:51:56,3.20,,,,121.23,,,1
672620550,00064M12:06:54.503,0064 11:51:57,3.06,,,,116.23,,,1
672620550.5,00064M12:06:54.990,0064 11:51:57,3.22,,,,116.23,,,1
672620551,00064M12:06:55.476,0064 11:51:58,2.96,,,,121.23,,,1
672620551.5,00064M12:06:55.963,0064 11:51:58,2.82,,,,121.23,,,1
672620552,00064M12:06:56.449,0064 11:51:59,2.94,,,,116.23,,,1
672620552.5,00064M12:06:56.936,0064 11:51:59,2.56,,,,121.23,,,1
672620553,00064M12:06:57.423,0064 11:52:00,2.81,,,,121.23,,,1
672620553.5,00064M12:06:57.909,0064 11:52:00,3.15,,,,116.23,,,1
672620554,00064M12:06:58.396,0064 11:52:01,3.12,,,,121.23,,,1
672620554.5,00064M12:06:58.883,0064 11:52:01,2.82,,,,116.23,,,1
672620555,00064M12:06:59.369,0064 11:52:02,2.74,,,,116.23,,,1
672620555.5,00064M12:06:59.856,0064 11:52:02,2.53,,,,121.23,,,1
672620556,00064M12:07:00.342,0064 11:52:03,2.62,,,,121.23,,,1
672620556.5,00064M12:07:00.829,0064 11:52:03,2.49,,,,126.23,,,1
672620557,00064M12:07:01.316,0064 11:52:04,2.72,,,,121.23,,,1
672620557.5,00064M12:07:01.802,0064 11:52:04,2.87,,,,116.23,,,1
672620558,00064M12:07:02.289,0064 11:52:05,2.67,,,,116.23,,,1
672620558.5,00064M12:07:02.776,0064 11:52:05,2.71,,,,116.23,,,1
672620559,00064M12:07:03.262,0064 11:52:05,2.51,,,,116.23,,,1
672620559.5,00064M12:07:03.749,0064 11:52:06,2.52,,,,116.23,,,1
672620560,00064M12:07:04.235,0064 11:52:06,2.45,,,,116.23,,,1
672620560.5,00064M12:07:04.722,0064 11:52:07,2.17,,,,111.23,,,1
672620561,00064M12:07:05.209,0064 11:52:07,1.94,,,,111.23,,,1
672620561.5,00064M12:07:05.695,0064 11:52:08,1.94,,,,106.23,,,1
672620562,00064M12:07:06.182,0064 11:52:08,1.83,,,,101.23,,,1
672620562.5,00064M12:07:06.669,0064 11:52:09,1.99,,,,96.23,,,1
672620563,00064M12:07:07.155,0064 11:52:09,1.66,,,,101.23,,,1
672620563.5,00064M12:07:07.642,0064 11:52:10,1.41,,,,126.23,,,1
672620564,00064M12:07:08.128,0064 11:52:10,1.68,,,,121.23,,,1
672620564.5,00064M12:07:08.615,0064 11:52:11,2.22,,,,126.23,,,1
672620565,00064M12:07:09.102,0064 11:52:11,2.11,,,,126.23,,,1
672620565.5,00064M12:07:09.588,0064 11:52:12,2.18,,,,141.23,,,1
672620566,00064M12:07:10.075,0064 11:52:12,2.95,,,,136.23,,,1
672620566.5,00064M12:07:10.562,0064 11:52:13,3.08,,,,136.23,,,1
672620567,00064M12:07:11.048,0064 11:52:13,3.76,,,,141.23,,,1
672620567.5,00064M12:07:11.535,0064 11:52:14,4.17,,,,136.23,,,1
672620568,00064M12:07:12.021,0064 11:52:14,3.78,,,,136.23,,,1
672620568.5,00064M12:07:12.508,0064 11:52:15,3.69,,,,136.23,,,1
672620569,00064M12:07:12.995,0064 11:52:15,3.60,,,,136.23,,,1
672620569.5,00064M12:07:13.481,0064 11:52:16,3.52,,,,136.23,,,1
672620570,00064M12:07:13.968,0064 11:52:16,3.79,,,,141.23,,,1
672620570.5,00064M12:07:14.455,0064 11:52:17,3.54,,,,136.23,,,1
672620571,00064M12:07:14.941,0064 11:52:17,3.54,,,,141.23,,,1
672620571.5,00064M12:07:15.428,0064 11:52:18,3.83,,,,146.23,,,1
672620572,00064M12:07:15.914,0064 11:52:18,3.78,,,,151.23,,,1
672620572.5,00064M12:07:16.401,0064 11:52:19,4.09,,,,146.23,,,1
672620573,00064M12:07:16.888,0064 11:52:19,3.84,,,,146.23,,,1
672620573.5,00064M12:07:17.374,0064 11:52:20,3.21,,,,146.23,,,1
672620574,00064M12:07:17.861,0064 11:52:20,3.33,,,,146.23,,,1
672620574.5,00064M12:07:18.348,0064 11:52:21,3.13,,,,136.23,,,1
672620575,00064M12:07:18.834,0064 11:52:21,3.55,,,,136.23,,,1
672620575.5,00064M12:07:19.321,0064 11:52:22,3.84,,,,146.23,,,1
672620576,00064M12:07:19.807,0064 11:52:22,4.11,,,,151.23,,,1
672620576.5,00064M12:07:20.294,0064 11:52:23,4.16,,,,146.23,,,1
672620577,00064M12:07:20.781,0064 11:52:23,3.94,,,,146.23,,,1
672620577.5,00064M12:07:21.267,0064 11:52:23,4.15,,,,146.23,,,1
672620578,00064M12:07:21.754,0064 11:52:24,4.19,,,,151.23,,,1
672620578.5,00064M12:07:22.241,0064 11:52:24,3.85,,,,151.23,,,1
672620579,00064M12:07:22.727,0064 11:52:25,4.13,,,,156.23,,,1
672620579.5,00064M12:07:23.214,0064 11:52:25,4.32,,,,156.23,,,1
672620580,00064M12:07:23.700,0064 11:52:26,4.79,,,,156.23,,,1
672620580.5,00064M12:07:24.187,0064 11:52:26,4.94,,,,156.23,,,1
672620581,00064M12:07:24.674,0064 11:52:27,4.65,,,,156.23,,,1
672620581.5,00064M12:07:25.160,0064 11:52:27,4.44,,,,156.23,,,1
672620582,00064M12:07:25.647,0064 11:52:28,4.30,,,,156.23,,,1
672620582.5,00064M12:07:26.134,0064 11:52:28,4.03,,,,156.23,,,1
672620583,00064M12:07:26.620,0064 11:52:29,3.78,,,,151.23,,,1
672620583.5,00064M12:07:27.107,0064 11:52:29,3.71,,,,156.23,,,1
672620584,00064M12:07:27.593,0064 11:52:30,3.58,,,,156.23,,,1
672620584.5,00064M12:07:28.080,0064 11:52:30,3.60,,,,156.23,,,1
672620585,00064M12:07:28.567,0064 11:52:31,3.28,,,,151.23,,,1
672620585.5,00064M12:07:29.053,0064 11:52:31,3.50,,,,156.23,,,1
672620586,00064M12:07:29.540,0064 11:52:32,3.22,,,,161.23,,,1
672620586.5,00064M12:07:30.027,0064 11:52:32,3.30,,,,161.23,,,1
672620587,00064M12:07:30.513,0064 11:52:33,3.27,,,,166.23,,,1
672620587.5,00064M12:07:31.000,0064 11:52:33,3.11,,,,166.23,,,1
672620588,00064M12:07:31.486,0064 11:52:34,3.14,,,,161.23,,,1
672620588.5,00064M12:07:31.973,0064 11:52:34,3.15,,,,166.23,,,1
672620589,00064M12:07:32.460,0064 11:52:35,3.22,,,,166.23,,,1
672620589.5,00064M12:07:32.946,0064 11:52:35,2.80,,,,156.23,,,1
672620590,00064M12:07:33.433,0064 11:52:36,2.83,,,,166.23,,,1
672620590.5,00064M12:07:33.920,0064 11:52:36,2.77,,,,166.23,,,1
672620591,00064M12:07:34.406,0064 11:52:37,2.97,,,,161.23,,,1
672620591.5,00064M12:07:34.893,0064 11:52:37,2.64,,,,166.23,,,1
672620592,00064M12:07:35.379,0064 11:52:38,2.77,,,,161.23,,,1
672620592.5,00064M12:07:35.866,0064 11:52:38,3.12,,,,161.23,,,1
672620593,00064M12:07:36.353,0064 11:52:39,3.27,,,,161.23,,,1
672620593.5,00064M12:07:36.839,0064 11:52:39,3.06,,,,161.23,,,1
672620594,00064M12:07:37.326,0064 11:52:40,2.92,,,,161.23,,,1
672620594.5,00064M12:07:37.813,0064 11:52:40,2.45,,,,161.23,,,1
672620595,00064M12:07:38.299,0064 11:52:41,2.81,,,,156.23,,,1
672620595.5,00064M12:07:38.786,0064 11:52:41,2.89,,,,161.23,,,1
672620596,00064M12:07:39.272,0064 11:52:41,2.77,,,,161.23,,,1
672620596.5,00064M12:07:39.759,0064 11:52:42,2.64,,,,166.23,,,1
672620597,00064M12:07:40.246,0064 11:52:42,2.54,,,,166.23,,,1
672620597.5,00064M12:07:40.732,0064 11:52:43,2.53,,,,166.23,,,1
672620598,00064M12:07:41.219,0064 11:52:43,2.45,,,,166.23,,,1
672620598.5,00064M12:07:41.706,0064 11:52:44,2.51,,,,166.23,,,1
672620599,00064M12:07:42.192,0064 11:52:44,2.31,,,,166.23,,,1
672620599.5,00064M12:07:42.679,0064 11:52:45,2.31,,,,166.23,,,1
672620600,00064M12:07:43.165,0064 11:52:45,2.24,,,,166.23,,,1
672620600.5,00064M12:07:43.652,0064 11:52:46,2.17,,,,161.23,,,1
672620601,00064M12:07:44.139,0064 11:52:46,1.97,,,,166.23,,,1
672620601.5,00064M12:07:44.625,0064 11:52:47,1.57,,,,151.23,,,1
672620602,00064M12:07:45.112,0064 11:52:47,1.57,,,,151.23,,,1
672620602.5,00064M12:07:45.599,0064 11:52:48,1.16,,,,151.23,,,1
672620603,00064M12:07:46.085,0064 11:52:48,1.65,,,,156.23,,,1
672620603.5,00064M12:07:46.572,0064 11:52:49,1.79,,,,151.23,,,1
672620604,00064M12:07:47.058,0064 11:52:49,2.34,,,,196.23,,,1
672620604.5,00064M12:07:47.545,0064 11:52:50,1.93,,,,161.23,,,1
672620605,00064M12:07:48.032,0064 11:52:50,2.83,,,,196.23,,,1
672620605.5,00064M12:07:48.518,0064 11:52:51,2.89,,,,161.23,,,1
672620606,00064M12:07:49.005,0064 11:52:51,2.74,,,,156.23,,,1
672620606.5,00064M12:07:49.492,0064 11:52:52,2.79,,,,151.23,,,1
672620607,00064M12:07:49.978,0064 11:52:52,2.86,,,,156.23,,,1
672620607.5,00064M12:07:50.465,0064 11:52:53,2.78,,,,151.23,,,1
672620608,00064M12:07:50.952,0064 11:52:53,2.64,,,,146.23,,,1
672620608.5,00064M12:07:51.438,0064 11:52:54,2.57,,,,146.23,,,1
672620609,00064M12:07:51.925,0064 11:52:54,2.37,,,,151.23,,,1
672620609.5,00064M12:07:52.411,0064 11:52:55,2.50,,,,151.23,,,1
672620610,00064M12:07:52.898,0064 11:52:55,2.37,,,,151.23,,,1
672620610.5,00064M12:07:53.385,0064 11:52:56,2.17,,,,151.23,,,1
672620611,00064M12:07:53.871,0064 11:52:56,2.10,,,,146.23,,,1
672620611.5,00064M12:07:54.358,0064 11:52:57,2.17,,,,146.23,,,1
672620612,00064M12:07:54.845,0064 11:52:57,1.97,,,,146.23,,,1
672620612.5,00064M12:07:55.331,0064 11:52:58,2.11,,,,136.23,,,1
672620613,00064M12:07:55.818,0064 11:52:58,2.31,,,,131.23,,,1
672620613.5,00064M12:07:56.304,0064 11:52:59,2.11,,,,131.23,,,1
672620614,00064M12:07:56.791,0064 11:52:59,2.11,,,,131.23,,,1
672620614.5,00064M12:07:57.278,0064 11:53:00,2.25,,,,126.23,,,1
672620615,00064M12:07:57.764,0064 11:53:00,2.19,,,,126.23,,,1
672620615.5,00064M12:07:58.251,0064 11:53:00,2.24,,,,126.23,,,1
672620616,00064M12:07:58.738,0064 11:53:01,1.99,,,,121.23,,,1
672620616.5,00064M12:07:59.224,0064 11:53:01,2.06,,,,121.23,,,1
672620617,00064M12:07:59.711,0064 11:53:02,2.05,,,,121.23,,,1
672620617.5,00064M12:08:00.197,0064 11:53:02,2.05,,,,126.23,,,1
672620618,00064M12:08:00.684,0064 11:53:03,1.85,,,,131.23,,,1
672620618.5,00064M12:08:01.171,0064 11:53:03,2.15,,,,131.23,,,1
672620619,00064M12:08:01.657,0064 11:53:04,2.20,,,,121.23,,,1
672620619.5,00064M12:08:02.144,0064 11:53:04,1.92,,,,116.23,,,1
672620620,00064M12:08:02.631,0064 11:53:05,1.85,,,,121.23,,,1
672620620.5,00064M12:08:03.117,0064 11:53:05,2.06,,,,111.23,,,1
672620621,00064M12:08:03.604,0064 11:53:06,1.92,,,,106.23,,,1
672620621.5,00064M12:08:04.090,0064 11:53:06,1.78,,,,106.23,,,1
672620622,00064M12:08:04.577,0064 11:53:07,1.85,,,,96.23,,,1
672620622.5,00064M12:08:05.064,0064 11:53:07,2.00,,,,91.23,,,1
672620623,00064M12:08:05.550,0064 11:53:08,2.21,,,,91.23,,,1
672620623.5,00064M12:08:06.037,0064 11:53:08,1.46,,,,81.23,,,1
672620624,00064M12:08:06.524,0064 11:53:09,1.68,,,,76.23,,,1
672620624.5,00064M12:08:07.010,0064 11:53:09,1.41,,,,76.23,,,1
672620625,00064M12:08:07.497,0064 11:53:10,1.72,,,,56.23,,,1
672620625.5,00064M12:08:07.983,0064 11:53:10,2.06,,,,56.23,,,1
672620626,00064M12:08:08.470,0064 11:53:11,1.91,,,,51.23,,,1
672620626.5,00064M12:08:08.957,0064 11:53:11,1.85,,,,76.23,,,1
672620627,00064M12:08:09.443,0064 11:53:12,1.57,,,,76.23,,,1
672620627.5,00064M12:08:09.930,0064 11:53:12,2.36,,,,66.23,,,1
672620628,00064M12:08:10.417,0064 11:53:13,2.36,,,,56.23,,,1
672620628.5,00064M12:08:10.903,0064 11:53:13,2.35,,,,56.23,,,1
672620629,00064M12:08:11.390,0064 11:53:14,2.06,,,,56.23,,,1
672620629.5,00064M12:08:11.876,0064 11:53:14,2.36,,,,56.23,,,1
672620630,00064M12:08:12.363,0064 11:53:15,1.94,,,,51.23,,,1
672620630.5,00064M12:08:12.850,0064 11:53:15,1.57,,,,41.23,,,1
672620631,00064M12:08:13.336,0064 11:53:16,1.82,,,,46.23,,,1
672620631.5,00064M12:08:13.823,0064 11:53:16,2.30,,,,41.23,,,1
672620632,00064M12:08:14.310,0064 11:53:17,2.15,,,,41.23,,,1
672620632.5,00064M12:08:14.796,0064 11:53:17,2.33,,,,46.23,,,1
672620633,00064M12:08:15.283,0064 11:53:18,2.43,,,,46.23,,,1
672620633.5,00064M12:08:15.769,0064 11:53:18,2.42,,,,46.23,,,1
672620634,00064M12:08:16.256,0064 11:53:18,2.57,,,,46.23,,,1
672620634.5,00064M12:08:16.743,0064 11:53:19,2.55,,,,41.23,,,1
672620635,00064M12:08:17.229,0064 11:53:19,2.40,,,,41.23,,,1
672620635.5,00064M12:08:17.716,0064 11:53:20,2.56,,,,41.23,,,1
672620636,00064M12:08:18.203,0064 11:53:20,2.39,,,,41.23,,,1
672620636.5,00064M12:08:18.689,0064 11:53:21,2.25,,,,41.23,,,1
672620637,00064M12:08:19.176,0064 11:53:21,1.97,,,,41.23,,,1
672620637.5,00064M12:08:19.662,0064 11:53:22,1.76,,,,41.23,,,1
672620638,00064M12:08:20.149,0064 11:53:22,2.05,,,,41.23,,,1
672620638.5,00064M12:08:20.636,0064 11:53:23,2.13,,,,41.23,,,1
672620639,00064M12:08:21.122,0064 11:53:23,1.98,,,,41.23,,,1
672620639.5,00064M12:08:21.609,0064 11:53:24,1.84,,,,41.23,,,1
672620640,00064M12:08:22.096,0064 11:53:24,1.77,,,,41.23,,,1
672620640.5,00064M12:08:22.582,0064 11:53:25,1.75,,,,46.23,,,1
672620641,00064M12:08:23.069,0064 11:53:25,1.91,,,,46.23,,,1
672620641.5,00064M12:08:23.555,0064 11:53:26,1.56,,,,46.23,,,1
672620642,00064M12:08:24.042,0064 11:53:26,1.77,,,,46.23,,,1
672620642.5,00064M12:08:24.529,0064 11:53:27,1.73,,,,51.23,,,1
672620643,00064M12:08:25.015,0064 11:53:27,1.21,,,,76.23,,,1
672620643.5,00064M12:08:25.502,0064 11:53:28,1.14,,,,76.23,,,1
672620644,00064M12:08:25.989,0064 11:53:28,0.93,,,,76.23,,,1
672620644.5,00064M12:08:26.475,0064 11:53:29,0.60,,,,91.23,,,1
672620645,00064M12:08:26.962,0064 11:53:29,0.74,,,,91.23,,,1
